Id, speed,acceleration,positionY,Gap,TimeGap,positionY,positionY,
1865965,1.92E-14,0,1492.777778,1.536E-14,2.106430155,1723.195,1532.777778,
1865965,3.94E-15,0,1492.777778,3.152E-15,1.975051975,1727.855,1532.777778,
1865965,1.88E-15,0,1492.777778,1.504E-15,1.859099804,1732.815,1532.777778,
1865965,1.60E-15,0,1492.777778,1.28E-15,1.724137931,1738.125,1532.777778,
1865965,1.56E-15,0,1492.777778,1.248E-15,1.607445008,1743.835,1532.777778,
1865965,1.56E-15,0,1492.777778,1.248E-15,1.505546751,1749.945,1532.969935,
1865965,1.55E-15,0,1492.777778,1.24E-15,1.415797317,1756.455,1533.64484,
1865965,0.426342425,0,1492.931139,0.34107394,1.336146273,1763.365,1534.846968,
1865965,0.945940682,0,1493.503329,0.756752546,1.264980027,1770.675,1536.582332,
1865965,1.478137578,0,1494.585111,1.182510062,1.282051282,1778.135,1538.851762,
1865965,2.012059834,0,1496.19653,1.609647867,1.299589603,1785.495,1541.655368,
1865965,2.546217442,0,1498.341359,2.036973954,1.317614424,1792.755,1544.993156,
1865965,3.080406901,0,1501.020254,2.464325521,1.336146273,1799.915,1548.865123,
1865965,3.614578502,0,1504.233314,2.891662802,1.355206847,1806.975,1553.271282,
1865965,4.148768005,0,1507.980553,3.319014404,1.374819103,1813.935,1558.211635,
1865965,4.682961781,0,1512.26198,3.746369425,1.395007342,1820.795,1563.686173,
1865965,5.217156135,0,1517.077601,4.173724908,1.437216339,1827.505,1569.69489,
1865965,5.751328398,0,1522.427408,4.601062718,1.482059282,1834.015,1576.237799,
1865965,6.285517991,0,1528.311396,5.028414393,1.52979066,1840.325,1583.314903,
1865965,6.819711779,0,1534.729573,5.455769423,1.580698835,1846.435,1590.926201,
1865965,7.353906135,0,1541.681944,5.883124908,1.635111876,1852.345,1599.071683,
1865965,7.888100567,0,1549.168509,6.310480454,1.693404635,1858.055,1607.751344,
1865965,8.422272841,0,1557.18926,6.737818273,1.756007394,1863.565,1616.965198,
1865965,8.956462436,0,1565.744192,7.165169949,1.823416507,1868.875,1626.713246,
1865965,9.490656224,0,1574.833314,7.592524979,1.934826884,1873.935,1636.995478,
1865965,10.02485058,0,1584.456629,8.019880464,2.060737527,1878.695,1647.811889,
1865965,10.55902284,0,1594.614131,8.447218272,2.204176334,1883.155,1659.162493,
1865965,11.09321244,0,1605.305813,8.874569952,2.369077307,1887.315,1671.047291,
1865965,11.62740622,0,1616.531685,9.301924976,2.5606469,1891.175,1683.466273,
1865965,12.16160058,0,1628.29175,9.729280464,2.785923754,1894.735,1696.419435,
1865965,12.69577284,0,1640.586001,10.15661827,3.054662379,1897.995,1709.906788,
1865965,13.22996244,0,1653.414433,10.58396995,3.380782918,1900.955,1723.736179,
1865965,13.76415622,0,1666.777055,11.01132498,3.941908714,1903.565,1737.617016,
1865965,13.87200815,0,1680.520509,11.09760652,4.726368159,1905.775,1751.504815,
1865965,13.88660433,0,1694.379329,11.10928346,5.900621118,1907.585,1765.393556,
1865965,13.88857971,0,1708.262743,11.11086377,7.851239669,1908.995,1779.282425,
1865965,13.88884705,0,1722.1507,11.11107764,11.72839506,1910.005,1793.171311,
1865965,13.88888323,0,1736.039437,11.11110658,11.72839506,1910.815,1807.0602,
1865965,13.88888812,0,1749.928302,11.1111105,11.72839506,1911.625,1820.949089,
1865965,13.88888879,0,1763.817187,11.11111103,11.72839506,1912.435,1834.837978,
1865965,13.88888887,0,1777.706076,11.1111111,11.72839506,1913.245,1848.726866,
1865965,13.88888889,0,1791.594965,11.11111111,11.72839506,1914.055,1862.615755,
1865965,13.88888889,0,1805.483853,11.11111111,11.72839506,1914.865,1876.504644,
1865965,13.88888889,0,1819.372742,11.11111111,11.72839506,1915.675,1890.206182,
1865965,13.88888889,0,1833.261631,11.11111111,11.72839506,1916.485,1903.437046,
1865965,13.47321001,0,1847.000995,10.77856801,11.72839506,1917.295,1916.153865,
1865965,12.96660779,0,1860.332005,10.37328623,11.72839506,1918.105,1928.350769,
1865965,12.44770043,0,1873.166161,9.958160344,11.72839506,1918.915,1940.026965,
1865965,11.92712775,0,1885.483914,9.5417022,11.72839506,1919.725,1951.182343,
1865965,11.40632969,0,1897.281594,9.125063752,11.72839506,1920.535,1961.816891,
1865965,10.88550113,0,1908.558565,8.708400904,11.72839506,1921.345,1971.930606,
1865965,10.36466844,0,1919.314723,8.291734752,11.72839506,1922.155,1981.710838,
1865965,9.843835198,0,1929.55005,7.875068158,11.72839506,1922.965,1991.440911,
1865965,9.738680752,0,1939.414069,7.790944602,9.405940594,1923.875,2001.164196,
1865965,9.724449643,0,1949.165609,7.779559714,7.851239669,1924.985,2010.886562,
1865965,9.722523671,0,1958.893169,7.778018937,6.737588652,1926.295,2020.608803,
1865965,9.722263019,0,1968.616299,7.777810415,5.900621118,1927.805,2030.331028,
1865965,9.722227743,0,1978.33867,7.777782194,5.248618785,1929.515,2040.053251,
1865965,9.722222969,0,1988.060915,7.777778375,4.726368159,1931.425,2049.775473,
1865965,9.722222323,0,1997.783141,7.777777858,4.298642534,1933.535,2059.497695,
1865965,9.722222236,0,2007.505364,7.777777789,3.941908714,1935.845,2069.219918,
1865965,9.722222224,0,2017.227586,7.777777779,3.639846743,1938.355,2078.94214,
1865965,9.722222222,0,2026.949808,7.777777778,3.264604811,1941.115,2088.664362,
1865965,9.722222222,0,2036.672031,7.777777778,2.959501558,1944.175,2098.386584,
1865965,9.722222222,0,2046.394253,7.777777778,2.706552707,1947.535,2108.108806,
1865965,9.722222222,0,2056.116475,7.777777778,2.49343832,1951.195,2117.831029,
1865965,9.722222222,0,2065.838697,7.777777778,2.311435523,1955.155,2127.203529,
1865965,9.722222222,0,2075.56092,7.777777778,2.154195011,1959.415,2135.697438,
1865965,8.94628832,0,2085.004028,7.157030656,2.016985138,1963.975,2143.231796,
1865965,8.000630839,0,2093.684877,6.400504671,1.896207585,1968.835,2149.795647,
1865965,7.032003765,0,2101.438265,5.625603012,1.756007394,1974.045,2155.387508,
1865965,6.060268093,0,2108.2277,4.848214474,1.635111876,1979.655,2160.007178,
1865965,5.088111718,0,2114.046332,4.070489374,1.52979066,1985.665,2163.65463,
1865965,4.115898407,0,2118.892974,3.292718726,1.437216339,1992.075,2166.329861,
1865965,3.143677391,0,2122.767431,2.514941913,1.355206847,1998.885,2168.032869,
1865965,2.171455332,0,2125.669671,1.737164266,1.282051282,2006.095,2168.763655,
1865965,1.199233132,0,2127.59969,0.959386506,1.299589603,2013.455,2168.87194,
1865965,0.227010913,0,2128.557487,0.18160873,1.317614424,2020.715,2168.886595,
1865965,0.030722593,0,2128.822176,0.024578074,1.336146273,2027.875,2168.888578,
1865965,0.004157852,0,2128.876902,0.003326282,1.355206847,2034.935,2168.888847,
1865965,5.63E-04,0,2128.886866,0.0004504,1.374819103,2041.895,2168.888883,
1865965,7.62E-05,0,2128.888561,0.00006096,1.395007342,2048.755,2168.888888,
1865965,1.03E-05,0,2128.888837,0.00000824,1.415797317,2055.515,2168.888889,
1865965,1.39E-06,0,2128.888881,0.000001112,1.459293395,2062.125,2168.888889,
1865965,1.89E-07,0,2128.888888,1.512E-07,1.505546751,2068.535,2168.888889,
1865965,2.55E-08,0,2128.888889,2.04E-08,1.554828151,2074.745,2168.888889,
1865965,3.46E-09,0,2128.888889,2.768E-09,1.607445008,2080.755,2168.888889,
1865965,4.68E-10,0,2128.888889,3.744E-10,1.663747811,2086.565,2168.888889,
1865965,6.33E-11,0,2128.888889,5.064E-11,1.724137931,2092.175,2168.888889,
1865965,8.57E-12,0,2128.888889,6.856E-12,1.789077213,2097.585,2168.888889,
1865965,1.16E-12,0,2128.888889,9.28E-13,1.859099804,2102.795,2168.888889,
1865965,1.59E-13,0,2128.888889,1.272E-13,1.975051975,2107.755,2168.888889,
1865965,2.32E-14,0,2128.888889,1.856E-14,2.106430155,2112.415,2168.888889,
1865965,4.87E-15,0,2128.888889,3.896E-15,2.256532067,2116.775,2168.888889,
1865965,2.39E-15,0,2128.888889,1.912E-15,2.429667519,2120.835,2169.263591,
1865965,2.05E-15,0,2128.888889,1.64E-15,2.631578947,2124.595,2170.579641,
1865965,0.831357752,0,2129.18794,0.665086202,2.870090634,2128.055,2172.923781,
1865965,1.844562196,0,2130.303696,1.475649757,3.156146179,2131.215,2176.30775,
1865965,2.882376919,0,2132.413162,2.305901535,3.505535055,2134.075,2180.358435,
1865965,3.923522281,0,2135.555433,3.138817825,4.112554113,2136.585,2184.509406,
1865965,4.133760645,0,2139.438801,3.307008516,4.97382199,2138.695,2188.673948,
1865965,4.16221332,0,2143.54688,3.329770656,6.291390728,2140.405,2192.840327,
1865965,4.166063972,0,2147.702877,3.332851178,8.558558559,2141.715,2197.006955,
1865965,4.166585101,0,2151.867729,3.333268081,13.38028169,2142.625,2201.173616,
1865965,4.166655628,0,2156.0341,3.333324502,13.38028169,2143.335,2205.340282,
1865965,4.166665173,0,2160.20072,3.333332138,13.38028169,2144.045,2209.506949,
1865965,4.166666464,0,2164.36738,3.333333171,13.38028169,2144.755,2213.423814,
1865965,4.166666639,0,2168.534045,3.333333311,13.38028169,2145.465,2216.713114,
1865965,3.612428162,0,2172.501344,2.88994253,13.38028169,2146.175,2219.233757,
1865965,2.936958536,0,2175.924173,2.349566829,13.38028169,2146.885,2220.851991,
1865965,2.060343277,0,2178.618076,1.648274622,13.38028169,2147.595,2221.547475,
1865965,1.141076662,0,2180.441951,0.91286133,13.38028169,2148.305,2221.650536,
1865965,0.216058133,0,2181.351566,0.172846506,13.38028169,2149.015,2221.664484,
1865965,0.029240295,0,2181.603215,0.023392236,13.38028169,2149.725,2221.666371,
1865965,0.003957245,0,2181.655263,0.003165796,13.38028169,2150.435,2221.666627,
1865965,5.36E-04,0,2181.664742,0.0004288,13.38028169,2151.145,2221.666661,
1865965,7.25E-05,0,2181.666355,0.000058,13.38028169,2151.855,2221.666666,
1865965,9.81E-06,0,2181.666617,0.000007848,13.38028169,2152.565,2221.666667,
1865965,1.33E-06,0,2181.666659,0.000001064,13.38028169,2153.275,2221.666667,
1865965,1.80E-07,0,2181.666665,0.000000144,13.38028169,2153.985,2221.666667,
1865965,2.43E-08,0,2181.666666,1.944E-08,10.43956044,2154.795,2221.666667,
1865965,3.29E-09,0,2181.666667,2.632E-09,8.558558559,2155.805,2221.666667,
1865965,4.45E-10,0,2181.666667,3.56E-10,7.251908397,2157.015,2221.666667,
1865965,6.03E-11,0,2181.666667,4.824E-11,6.291390728,2158.425,2221.666667,
1865965,8.16E-12,0,2181.666667,6.528E-12,5.555555556,2160.035,2221.666667,
1865965,1.11E-12,0,2181.666667,8.88E-13,4.97382199,2161.845,2221.666667,
1865965,1.52E-13,0,2181.666667,1.216E-13,4.502369668,2163.855,2221.666667,
1865965,2.25E-14,0,2181.666667,1.8E-14,4.112554113,2166.065,2221.666667,
1865965,5.07E-15,0,2181.666667,4.056E-15,3.784860558,2168.475,2221.666667,
1865965,2.70E-15,0,2181.666667,2.16E-15,3.380782918,2171.135,2221.666667,
1865965,2.38E-15,0,2181.666667,1.904E-15,3.054662379,2174.095,2221.666667,
1865965,2.34E-15,0,2181.666667,1.872E-15,2.785923754,2177.355,2221.666667,
1865965,2.33E-15,0,2181.666667,1.864E-15,2.5606469,2180.915,2221.933125,
1865965,2.33E-15,0,2181.666667,1.864E-15,2.369077307,2184.775,2222.868984,
1865965,0.591195125,0,2181.879328,0.4729561,2.204176334,2188.935,2224.535924,
1865965,1.311682899,0,2182.672757,1.049346319,2.060737527,2193.395,2226.942305,
1865965,2.049688856,0,2184.172818,1.639751085,1.934826884,2198.155,2230.089248,
1865965,2.79006749,0,2186.407324,2.232053992,1.789077213,2203.265,2233.976903,
1865965,3.530745061,0,2189.381489,2.824596049,1.663747811,2208.775,2238.605302,
1865965,4.27148341,0,2193.096214,3.417186728,1.554828151,2214.685,2243.97444,
1865965,5.012231833,0,2197.551656,4.009785466,1.459293395,2220.995,2250.084313,
1865965,5.75295945,0,2202.747834,4.60236756,1.374819103,2227.705,2256.934934,
1865965,6.493704572,0,2208.684748,5.194963658,1.299589603,2234.815,2264.526294,
1865965,7.234453912,0,2215.362406,5.78756313,1.317614424,2242.075,2272.85839,
1865965,7.975181653,0,2222.780806,6.380145322,1.336146273,2249.235,2281.664775,
1865965,8.715926792,0,2230.939942,6.972741434,1.355206847,2256.295,2290.542498,
1865965,8.865481009,0,2239.627162,7.092384807,1.374819103,2263.255,2299.429875,
1865965,8.885720976,0,2248.474355,7.108576781,1.395007342,2270.115,2308.31856,
1865965,8.888460158,0,2257.355652,7.110768126,1.415797317,2276.875,2317.207421,
1865965,8.888830867,0,2266.243249,7.111064694,1.437216339,2283.535,2326.096306,
1865965,8.888881036,0,2275.131928,7.111104829,1.482059282,2290.045,2334.985195,
1865965,8.888887826,0,2284.020783,7.111110261,1.52979066,2296.355,2343.874083,
1865965,8.888888745,0,2292.909667,7.111110996,1.580698835,2302.465,2352.762972,
1865965,8.888888869,0,2301.798555,7.111111095,1.635111876,2308.375,2361.651861,
1865965,8.888888886,0,2310.687444,7.111111109,1.693404635,2314.085,2370.54075,
1865965,8.888888889,0,2319.576333,7.111111111,1.756007394,2319.595,2379.429639,
1865965,8.888888889,0,2328.465222,7.111111111,1.823416507,2324.905,2388.318528,
1865965,8.888888889,0,2337.354111,7.111111111,1.896207585,2330.015,2397.207417,
1865965,8.888888889,0,2346.242999,7.111111111,2.016985138,2334.875,2406.096306,
1865965,8.888888889,0,2355.131888,7.111111111,2.154195011,2339.435,2414.985195,
1865965,8.888888889,0,2364.020777,7.111111111,2.311435523,2343.695,2423.874083,
1865965,8.888888889,0,2372.909666,7.111111111,2.49343832,2347.655,2432.762972,
1865965,8.888888889,0,2381.798555,7.111111111,2.706552707,2351.315,2441.651861,
1865965,8.888888889,0,2390.687444,7.111111111,2.959501558,2354.675,2450.54075,
1865965,8.888888889,0,2399.576333,7.111111111,3.264604811,2357.735,2459.429639,
1865965,8.888888889,0,2408.465222,7.111111111,3.639846743,2360.495,2468.318528,
1865965,8.888888889,0,2417.354111,7.111111111,4.298642534,2362.905,2477.207417,
1865965,8.888888889,0,2426.242999,7.111111111,5.248618785,2364.915,2486.096306,
1865965,8.888888889,0,2435.131888,7.111111111,6.737588652,2366.525,2494.694516,
1865965,8.888888889,0,2444.020777,7.111111111,9.405940594,2367.735,2502.562466,
1865965,8.243954799,0,2452.677674,6.595163839,15.57377049,2368.545,2509.632865,
1865965,7.45795132,0,2460.701004,5.966361056,15.57377049,2369.155,2515.896606,
1865965,6.65285617,0,2467.953454,5.322284936,15.57377049,2369.765,2521.352456,
1865965,5.845177244,0,2474.404694,4.676141795,15.57377049,2370.375,2526.000259,
1865965,5.037148641,0,2480.04903,4.029718913,15.57377049,2370.985,2529.839998,
1865965,4.229094884,0,2484.885484,3.383275907,15.57377049,2371.595,2532.871656,
1865965,3.421017403,0,2488.913899,2.736813922,15.57377049,2372.205,2535.095231,
1865965,2.612934861,0,2492.134241,2.090347889,15.57377049,2372.815,2536.510723,
1865965,1.804851635,0,2494.5465,1.443881308,15.57377049,2373.425,2537.118131,
1865965,0.996768316,0,2496.150677,0.797414653,15.57377049,2374.035,2537.208135,
1865965,0.188684985,0,2496.946771,0.150947988,15.57377049,2374.645,2537.220316,
1865965,0.025535742,0,2497.166772,0.020428594,15.57377049,2375.255,2537.221964,
1865965,0.003455888,0,2497.212259,0.00276471,15.57377049,2375.865,2537.222187,
1865965,4.68E-04,0,2497.220541,0.0003744,15.57377049,2376.475,2537.222217,
1865965,6.33E-05,0,2497.22195,0.00005064,15.57377049,2377.085,2537.222222,
1865965,8.57E-06,0,2497.222179,0.000006856,15.57377049,2377.695,2537.222222,
1865965,1.16E-06,0,2497.222216,0.000000928,15.57377049,2378.305,2537.222222,
1865965,1.57E-07,0,2497.222221,1.256E-07,11.72839506,2379.015,2537.222222,
1865965,2.12E-08,0,2497.222222,1.696E-08,9.405940594,2379.925,2537.222222,
1865965,2.87E-09,0,2497.222222,2.296E-09,7.851239669,2381.035,2537.222222,
1865965,3.89E-10,0,2497.222222,3.112E-10,6.737588652,2382.345,2537.222222,
1865965,5.26E-11,0,2497.222222,4.208E-11,5.900621118,2383.855,2537.222222,
1865965,7.13E-12,0,2497.222222,5.704E-12,5.248618785,2385.565,2537.222222,
1865965,9.67E-13,0,2497.222222,7.736E-13,4.726368159,2387.475,2537.222222,
1865965,1.34E-13,0,2497.222222,1.072E-13,4.298642534,2389.585,2537.222222,
1865965,2.10E-14,0,2497.222222,1.68E-14,3.941908714,2391.895,2537.222222,
1865965,5.72E-15,0,2497.222222,4.576E-15,3.505535055,2394.455,2537.222222,
1865965,3.65E-15,0,2497.222222,2.92E-15,3.156146179,2397.315,2537.222222,
1865965,3.37E-15,0,2497.222222,2.696E-15,2.870090634,2400.475,2537.222222,
1865965,3.34E-15,0,2497.222222,2.672E-15,2.631578947,2403.935,2537.222222,
1865965,3.33E-15,0,2497.222222,2.664E-15,2.429667519,2407.695,2537.414379,
1865965,3.33E-15,0,2497.222222,2.664E-15,2.256532067,2411.755,2538.089285,
1865965,0.426342425,0,2497.375583,0.34107394,2.106430155,2416.115,2539.291412,
1865965,0.945940682,0,2497.947773,0.756752546,1.975051975,2420.775,2541.026777,
1865965,1.478137578,0,2499.029555,1.182510062,1.823416507,2425.785,2543.296206,
1865965,2.012059834,0,2500.640974,1.609647867,1.693404635,2431.195,2546.099812,
1865965,2.546217442,0,2502.785803,2.036973954,1.580698835,2437.005,2549.4376,
1865965,3.080406901,0,2505.464698,2.464325521,1.482059282,2443.215,2553.309567,
1865965,3.614578502,0,2508.677759,2.891662802,1.395007342,2449.825,2557.715727,
1865965,4.148768005,0,2512.424997,3.319014404,1.317614424,2456.835,2562.65608,
1865965,4.682961781,0,2516.706425,3.746369425,1.336146273,2463.995,2568.130618,
1865965,5.217156135,0,2521.522045,4.173724908,1.355206847,2471.055,2574.139335,
1865965,5.751328398,0,2526.871852,4.601062718,1.374819103,2478.015,2580.682244,
1865965,6.285517991,0,2532.75584,5.028414393,1.395007342,2484.875,2587.759347,
1865965,6.819711779,0,2539.174017,5.455769423,1.415797317,2491.635,2595.370645,
1865965,7.353906135,0,2546.126388,5.883124908,1.437216339,2498.295,2603.516127,
1865965,7.888100567,0,2553.612953,6.310480454,1.459293395,2504.855,2612.195789,
1865965,8.422272841,0,2561.633705,6.737818273,1.505546751,2511.265,2621.409642,
1865965,8.956462436,0,2570.188637,7.165169949,1.554828151,2517.475,2631.15769,
1865965,9.490656224,0,2579.277758,7.592524979,1.607445008,2523.485,2641.439922,
1865965,10.02485058,0,2588.901074,8.019880464,1.663747811,2529.295,2652.256334,
1865965,10.55902284,0,2599.058575,8.447218272,1.724137931,2534.905,2663.606938,
1865965,11.09321244,0,2609.750257,8.874569952,1.789077213,2540.315,2675.491735,
1865965,11.62740622,0,2620.976129,9.301924976,1.859099804,2545.525,2687.910718,
1865965,12.16160058,0,2632.736194,9.729280464,1.934826884,2550.535,2700.863879,
1865965,12.69577284,0,2645.030446,10.15661827,2.060737527,2555.295,2714.351233,
1865965,13.22996244,0,2657.858878,10.58396995,2.204176334,2559.755,2728.180623,
1865965,13.76415622,0,2671.2215,11.01132498,2.369077307,2563.915,2742.06146,
1865965,13.87200815,0,2684.964954,11.09760652,2.5606469,2567.775,2755.949259,
1865965,13.88660433,0,2698.823773,11.10928346,2.785923754,2571.335,2769.838001,
1865965,13.88857971,0,2712.707187,11.11086377,3.054662379,2574.595,2783.72687,
1865965,13.88884705,0,2726.595145,11.11107764,3.380782918,2577.555,2797.615756,
1865965,13.88888323,0,2740.483882,11.11110658,3.784860558,2580.215,2811.504644,
1865965,13.88888812,0,2754.372747,11.1111105,4.502369668,2582.525,2825.393533,
1865965,13.88888879,0,2768.261632,11.11111103,5.555555556,2584.435,2839.282422,
1865965,13.88888887,0,2782.15052,11.1111111,7.251908397,2585.945,2853.171311,
1865965,13.88888889,0,2796.039409,11.11111111,10.43956044,2587.055,2867.0602,
1865965,13.88888889,0,2809.928298,11.11111111,18.62745098,2587.765,2880.949089,
1865965,13.88888889,0,2823.817187,11.11111111,18.62745098,2588.275,2894.650627,
1865965,13.88888889,0,2837.706076,11.11111111,18.62745098,2588.785,2907.881491,
1865965,13.47321001,0,2851.445439,10.77856801,18.62745098,2589.295,2920.598309,
1865965,12.96660779,0,2864.77645,10.37328623,18.62745098,2589.805,2932.795214,
1865965,12.44770043,0,2877.610606,9.958160344,18.62745098,2590.315,2944.471409,
1865965,11.92712775,0,2889.928359,9.5417022,18.62745098,2590.825,2955.626788,
1865965,11.40632969,0,2901.726039,9.125063752,18.62745098,2591.335,2966.261335,
1865965,10.88550113,0,2913.00301,8.708400904,18.62745098,2591.845,2976.37505,
1865965,10.36466844,0,2923.759167,8.291734752,18.62745098,2592.355,2986.155282,
1865965,9.843835198,0,2933.994494,7.875068158,18.62745098,2592.865,2995.885355,
1865965,9.738680752,0,2943.858514,7.790944602,18.62745098,2593.375,3005.60864,
1865965,9.724449643,0,2953.610053,7.779559714,18.62745098,2593.885,3015.331006,
1865965,9.722523671,0,2963.337614,7.778018937,18.62745098,2594.395,3025.053248,
1865965,9.722263019,0,2973.060744,7.777810415,18.62745098,2594.905,3034.775473,
1865965,9.722227743,0,2982.783114,7.777782194,18.62745098,2595.415,3044.497695,
1865965,9.722222969,0,2992.50536,7.777778375,18.62745098,2595.925,3054.219918,
1865965,9.722222323,0,3002.227586,7.777777858,13.38028169,2596.535,3063.94214,
1865965,9.722222236,0,3011.949808,7.777777789,10.43956044,2597.345,3073.664362,
1865965,9.722222224,0,3021.672031,7.777777779,8.558558559,2598.355,3083.386584,
1865965,9.722222222,0,3031.394253,7.777777778,7.251908397,2599.565,3093.108806,
1865965,9.722222222,0,3041.116475,7.777777778,6.291390728,2600.975,3102.831029,
1865965,9.722222222,0,3050.838697,7.777777778,5.555555556,2602.585,3112.553251,
1865965,9.722222222,0,3060.56092,7.777777778,4.97382199,2604.395,3122.275473,
1865965,9.722222222,0,3070.283142,7.777777778,4.502369668,2606.405,3131.647974,
1865965,9.722222222,0,3080.005364,7.777777778,4.112554113,2608.615,3140.141883,
1865965,8.946288316,0,3089.448472,7.157030653,3.639846743,2611.075,3147.676241,
1865965,8.000630833,0,3098.129321,6.400504666,3.264604811,2613.835,3154.240092,
1865965,7.032003759,0,3105.882709,5.625603007,2.959501558,2616.895,3159.831953,
1865965,6.060268087,0,3112.672145,4.84821447,2.706552707,2620.255,3164.451623,
1865965,5.088111713,0,3118.490776,4.07048937,2.49343832,2623.915,3168.099075,
1865965,4.115898398,0,3123.337419,3.292718718,2.311435523,2627.875,3170.774305,
1865965,3.143677381,0,3127.211875,2.514941905,2.154195011,2632.135,3172.477313,
1865965,2.171455322,0,3130.114116,1.737164258,2.016985138,2636.695,3173.208099,
1865965,1.19923313,0,3132.044135,0.959386504,1.859099804,2641.605,3173.316385,
1865965,0.227010912,0,3133.001932,0.18160873,1.724137931,2646.915,3173.331039,
1865965,0.030722592,0,3133.26662,0.024578074,1.607445008,2652.625,3173.333023,
1865965,0.004157852,0,3133.321346,0.003326282,1.505546751,2658.735,3173.333291,
1865965,5.63E-04,0,3133.33131,0.0004504,1.415797317,2665.245,3173.333328,
1865965,7.62E-05,0,3133.333005,0.00006096,1.336146273,2672.155,3173.333332,
1865965,1.03E-05,0,3133.333281,0.00000824,1.355206847,2679.215,3173.333333,
1865965,1.39E-06,0,3133.333325,0.000001112,1.374819103,2686.175,3173.333333,
1865965,1.89E-07,0,3133.333332,1.512E-07,1.395007342,2693.035,3173.333333,
1865965,2.55E-08,0,3133.333333,2.04E-08,1.415797317,2699.795,3173.333333,
1865965,3.46E-09,0,3133.333333,2.768E-09,1.437216339,2706.455,3173.333333,
1865965,4.68E-10,0,3133.333333,3.744E-10,1.459293395,2713.015,3173.333333,
1865965,6.33E-11,0,3133.333333,5.064E-11,1.482059282,2719.475,3173.333333,
1865965,8.57E-12,0,3133.333333,6.856E-12,1.52979066,2725.785,3173.333333,
1865965,1.16E-12,0,3133.333333,9.28E-13,1.580698835,2731.895,3173.333333,
1865965,1.61E-13,0,3133.333333,1.288E-13,1.635111876,2737.805,3173.333333,
1865965,2.50E-14,0,3133.333333,2E-14,1.693404635,2743.515,3173.333333,
1865965,6.65E-15,0,3133.333333,5.32E-15,1.756007394,2749.025,3173.333333,
1865965,4.16E-15,0,3133.333333,3.328E-15,1.823416507,2754.335,3173.708035,
1865965,3.83E-15,0,3133.333333,3.064E-15,1.896207585,2759.445,3175.024085,
1865965,0.831357752,0,3133.632384,0.665086202,1.975051975,2764.355,3177.368225,
1865965,1.844562197,0,3134.748141,1.475649758,2.106430155,2769.015,3180.752194,
1865965,2.882376919,0,3136.857606,2.305901535,2.256532067,2773.375,3184.80288,
1865965,3.923522282,0,3139.999878,3.138817826,2.429667519,2777.435,3188.95385,
1865965,4.133760646,0,3143.883245,3.307008517,2.631578947,2781.195,3193.118392,
1865965,4.16221332,0,3147.991324,3.329770656,2.870090634,2784.655,3197.284771,
1865965,4.166063972,0,3152.147322,3.332851178,3.156146179,2787.815,3201.451399,
1865965,4.166585101,0,3156.312174,3.333268081,3.505535055,2790.675,3205.618061,
1865965,4.166655628,0,3160.478545,3.333324502,3.941908714,2793.235,3209.784727,
1865965,4.166665173,0,3164.645164,3.333332138,4.726368159,2795.445,3213.951393,
1865965,4.166666464,0,3168.811824,3.333333171,5.900621118,2797.255,3217.868259,
1865965,4.166666639,0,3172.978489,3.333333311,7.851239669,2798.665,3221.157559,
1865965,3.612428162,0,3176.945789,2.88994253,11.72839506,2799.675,3223.678202,
1865965,2.936958535,0,3180.368617,2.349566828,23.17073171,2800.285,3225.296435,
1865965,2.060343276,0,3183.062521,1.648274621,23.17073171,2800.695,3225.991919,
1865965,1.141076661,0,3184.886396,0.912861329,23.17073171,2801.105,3226.09498,
1865965,0.216058133,0,3185.79601,0.172846506,23.17073171,2801.515,3226.108928,
1865965,0.029240294,0,3186.047659,0.023392235,23.17073171,2801.925,3226.110816,
1865965,0.003957244,0,3186.099708,0.003165795,23.17073171,2802.335,3226.111071,
1865965,5.36E-04,0,3186.109187,0.0004288,23.17073171,2802.745,3226.111106,
1865965,7.25E-05,0,3186.110799,0.000058,23.17073171,2803.155,3226.11111,
1865965,9.81E-06,0,3186.111062,0.000007848,23.17073171,2803.565,3226.111111,
1865965,1.33E-06,0,3186.111103,0.000001064,23.17073171,2803.975,3226.111111,
1865965,1.80E-07,0,3186.11111,0.000000144,23.17073171,2804.385,3226.111111,
1865965,2.43E-08,0,3186.111111,1.944E-08,23.17073171,2804.795,3226.111111,
1865965,3.29E-09,0,3186.111111,2.632E-09,23.17073171,2805.205,3226.111111,
1865965,4.45E-10,0,3186.111111,3.56E-10,23.17073171,2805.615,3226.111111,
1865965,6.03E-11,0,3186.111111,4.824E-11,23.17073171,2806.025,3226.111111,
1865965,8.16E-12,0,3186.111111,6.528E-12,23.17073171,2806.435,3226.111111,
1865965,1.11E-12,0,3186.111111,8.88E-13,23.17073171,2806.845,3226.111111,
1865965,1.53E-13,0,3186.111111,1.224E-13,15.57377049,2807.355,3226.111111,
1865965,2.43E-14,0,3186.111111,1.944E-14,11.72839506,2808.065,3226.111111,
1865965,6.84E-15,0,3186.111111,5.472E-15,9.405940594,2808.975,3226.111111,
1865965,4.48E-15,0,3186.111111,3.584E-15,7.851239669,2810.085,3226.111111,
1865965,4.16E-15,0,3186.111111,3.328E-15,6.737588652,2811.395,3226.111111,
1865965,4.11E-15,0,3186.111111,3.288E-15,5.900621118,2812.905,3226.111111,
1865965,4.11E-15,0,3186.111111,3.288E-15,5.248618785,2814.615,3226.377569,
